City,Country,Region,Year,AvgCelsiusTemp,State
Charleston,US,North America,2012,16.626707650273225,
Charleston,US,North America,2013,15.795753424657551,
Charleston,US,North America,2014,15.60231506849315,
Charleston,US,North America,2015,16.512767123287677,
Charleston,US,North America,2016,16.83345628415299,
Charleston,US,North America,2017,16.791643835616423,
Charleston,US,North America,2018,16.45709589041095,
Charlotte,US,North America,1995,15.627150684931514,
Charlotte,US,North America,1996,15.384617486338794,
Charlotte,US,North America,1997,16.125369863013695,
Charlotte,US,North America,1998,17.52728531855955,
Charlotte,US,North America,1999,16.129945054945065,
Charlotte,US,North America,2000,15.260683060109276,
Charlotte,US,North America,2001,16.196575342465753,
Charlotte,US,North America,2002,16.070166204986144,
Charlotte,US,North America,2003,15.261840659340672,
Charlotte,US,North America,2004,15.791010928961752,
Charlotte,US,North America,2005,15.84915068493151,
Charlotte,US,North America,2006,16.181945205479447,
Charlotte,US,North America,2007,16.930686813186817,
Charlotte,US,North America,2008,15.898653846153838,
Charlotte,US,North America,2009,15.802582417582418,
Charlotte,US,North America,2010,15.966958904109593,
Charlotte,US,North America,2011,16.724164383561643,
Charlotte,US,North America,2012,16.925710382513653,
Charlotte,US,North America,2013,15.614027397260257,
Charlotte,US,North America,2014,15.638493150684937,
Charlotte,US,North America,2015,17.05528767123288,
Charlotte,US,North America,2016,17.231721311475408,
Charlotte,US,North America,2017,17.374684931506827,
Charlotte,US,North America,2018,16.99572602739725,
Chattanooga,US,North America,1995,15.469863013698623,
Chattanooga,US,North America,1996,14.608957746478877,
Chattanooga,US,North America,1997,15.096904109589033,
Chattanooga,US,North America,1998,17.135512465373957,
Chattanooga,US,North America,1999,16.767032967032968,
Chattanooga,US,North America,2000,16.02142076502731,
Chattanooga,US,North America,2001,16.00717808219177,
Chattanooga,US,North America,2002,16.499113573407197,
Chattanooga,US,North America,2003,15.405576923076923,
Chattanooga,US,North America,2004,15.937786885245908,
Chattanooga,US,North America,2005,15.89471232876711,
Chattanooga,US,North America,2006,16.31958904109588,
Chattanooga,US,North America,2007,17.202500000000015,
Chattanooga,US,North America,2008,15.915643835616438,
Chattanooga,US,North America,2009,15.883626373626361,
Chattanooga,US,North America,2010,15.988767123287678,
Chattanooga,US,North America,2011,16.639506849315065,
Chattanooga,US,North America,2012,17.256530054644802,
Chattanooga,US,North America,2013,15.636136986301361,
Chattanooga,US,North America,2014,15.612027397260272,
Chattanooga,US,North America,2015,16.776082191780816,
Chattanooga,US,North America,2016,17.49243169398908,
Chattanooga,US,North America,2017,17.081643835616457,
Chattanooga,US,North America,2018,16.46545205479452,
Chengdu,China,Asia,1995,16.646876712328783,
Chengdu,China,Asia,1996,16.070491803278685,
Chengdu,China,Asia,1997,17.841917404129802,
Chengdu,China,Asia,1998,17.93293628808863,
Chengdu,China,Asia,1999,17.43063186813188,
Chengdu,China,Asia,2000,17.07838797814207,
Chengdu,China,Asia,2001,17.452767123287668,
Chengdu,China,Asia,2002,17.223379501385036,
Chengdu,China,Asia,2003,17.217287671232896,
Chengdu,China,Asia,2004,17.190792349726777,
Chengdu,China,Asia,2005,17.128986301369856,
Chengdu,China,Asia,2006,18.08569863013698,
Chengdu,China,Asia,2007,18.049862637362633,
Chengdu,China,Asia,2008,17.28475274725276,
Chengdu,China,Asia,2009,17.808708791208787,
Chengdu,China,Asia,2010,17.40131506849315,
Chengdu,China,Asia,2011,17.222383561643834,
Chengdu,China,Asia,2012,17.107595628415293,
Chengdu,China,Asia,2013,18.450164383561635,
Chengdu,China,Asia,2014,17.75505494505496,
Chengdu,China,Asia,2015,18.60747252747253,
Chengdu,China,Asia,2016,18.441685082872937,
Chengdu,China,Asia,2017,18.288219178082198,
Chengdu,China,Asia,2018,18.25755555555555,
Chennai (Madras),India,Asia,1995,28.12573002754822,
Chennai (Madras),India,Asia,1996,28.118219178082192,
Chennai (Madras),India,Asia,1997,28.546465753424666,
Chennai (Madras),India,Asia,1998,28.892861111111127,
Chennai (Madras),India,Asia,1999,28.474587912087923,
Chennai (Madras),India,Asia,2000,28.323579234972698,
Chennai (Madras),India,Asia,2001,28.45164383561643,
Chennai (Madras),India,Asia,2002,28.47224999999997,
Chennai (Madras),India,Asia,2003,28.583159340659346,
Chennai (Madras),India,Asia,2004,28.081666666666706,
Chennai (Madras),India,Asia,2005,28.18471232876711,
Chennai (Madras),India,Asia,2006,28.31367123287672,
Chennai (Madras),India,Asia,2007,27.7705769230769,
Chennai (Madras),India,Asia,2008,27.949890410958897,
Chennai (Madras),India,Asia,2009,29.04928571428573,
Chennai (Madras),India,Asia,2010,28.2884383561644,
Chennai (Madras),India,Asia,2011,28.29868493150683,
Chennai (Madras),India,Asia,2012,28.827568306010928,
Chennai (Madras),India,Asia,2013,28.31216438356163,
Chennai (Madras),India,Asia,2014,28.577747252747262,
Chennai (Madras),India,Asia,2015,28.9428846153846,
Chennai (Madras),India,Asia,2016,29.122609890109878,
Chennai (Madras),India,Asia,2017,29.310027397260242,
Chennai (Madras),India,Asia,2018,29.38699724517902,
Cheyenne,US,North America,1995,7.825369863013696,
Cheyenne,US,North America,1996,7.340410958904108,
Cheyenne,US,North America,1997,7.164493150684931,
Cheyenne,US,North America,1998,8.185207756232693,
Cheyenne,US,North America,1999,8.434368131868128,
Cheyenne,US,North America,2000,8.420245901639344,
Cheyenne,US,North America,2001,8.555534246575341,
Cheyenne,US,North America,2002,7.954388888888885,
Cheyenne,US,North America,2003,8.90826923076923,
Cheyenne,US,North America,2004,8.480601092896174,
Cheyenne,US,North America,2005,8.819123287671232,
Cheyenne,US,North America,2006,8.707178082191787,
Cheyenne,US,North America,2007,8.432802197802188,
Cheyenne,US,North America,2008,7.579670329670334,
Cheyenne,US,North America,2009,7.15354395604395,
Cheyenne,US,North America,2010,7.971643835616441,
Cheyenne,US,North America,2011,7.721424657534245,
Cheyenne,US,North America,2012,9.604207650273215,
Cheyenne,US,North America,2013,7.642164383561642,
Cheyenne,US,North America,2014,8.023369863013698,
Cheyenne,US,North America,2015,9.02846575342466,
Cheyenne,US,North America,2016,9.178114754098361,
Cheyenne,US,North America,2017,9.108547945205476,
Cheyenne,US,North America,2018,8.497424657534244,
Chicago,US,North America,1995,10.089424657534247,
Chicago,US,North America,1996,8.56306010928962,
Chicago,US,North America,1997,9.392246575342462,
Chicago,US,North America,1998,12.409556786703604,
Chicago,US,North America,1999,11.030302197802197,
Chicago,US,North America,2000,10.180054644808752,
Chicago,US,North America,2001,10.725123287671236,
Chicago,US,North America,2002,10.486916666666657,
Chicago,US,North America,2003,9.652967032967034,
Chicago,US,North America,2004,10.243770491803275,
Chicago,US,North America,2005,10.94608219178082,
Chicago,US,North America,2006,11.275780821917808,
Chicago,US,North America,2007,10.902203856749308,
Chicago,US,North America,2008,9.529008264462812,
Chicago,US,North America,2009,9.465054945054945,
Chicago,US,North America,2010,10.888191780821915,
Chicago,US,North America,2011,10.524410958904111,
Chicago,US,North America,2012,12.686010928961755,
Chicago,US,North America,2013,9.725753424657531,
Chicago,US,North America,2014,8.805232876712328,
Chicago,US,North America,2015,10.24254794520548,
Chicago,US,North America,2016,11.350273224043724,
Chicago,US,North America,2017,11.47715068493149,
Chicago,US,North America,2018,10.583780821917808,
Cincinnati,US,North America,1995,11.924547945205482,
Cincinnati,US,North America,1996,11.122622950819673,
Cincinnati,US,North America,1997,11.517369863013698,
Cincinnati,US,North America,1998,13.775789473684224,
Cincinnati,US,North America,1999,12.840054945054934,
Cincinnati,US,North America,2000,11.85620218579234,
Cincinnati,US,North America,2001,12.730383561643828,
Cincinnati,US,North America,2002,12.750027777777786,
Cincinnati,US,North America,2003,11.83046703296703,
Cincinnati,US,North America,2004,12.267103825136621,
Cincinnati,US,North America,2005,12.891068493150682,
Cincinnati,US,North America,2006,13.133424657534261,
Cincinnati,US,North America,2007,13.593406593406591,
Cincinnati,US,North America,2008,12.147095890410943,
Cincinnati,US,North America,2009,12.119945054945052,
Cincinnati,US,North America,2010,12.622767123287675,
Cincinnati,US,North America,2011,13.1158904109589,
Cincinnati,US,North America,2012,14.012404371584706,
Cincinnati,US,North America,2013,12.184273972602737,
Cincinnati,US,North America,2014,11.60838356164383,
Cincinnati,US,North America,2015,12.956410958904108,
Cincinnati,US,North America,2016,13.62147540983606,
Cincinnati,US,North America,2017,13.470136986301359,
Cincinnati,US,North America,2018,12.998082191780812,
Cleveland,US,North America,1995,10.612219178082194,
Cleveland,US,North America,1996,9.493224043715854,
Cleveland,US,North America,1997,9.791863013698629,
Cleveland,US,North America,1998,12.353961218836574,
Cleveland,US,North America,1999,11.17074175824176,
Cleveland,US,North America,2000,10.098196721311476,
Cleveland,US,North America,2001,11.087561643835617,
Cleveland,US,North America,2002,11.127222222222217,
Cleveland,US,North America,2003,10.261675824175825,
Cleveland,US,North America,2004,10.349699453551908,
Cleveland,US,North America,2005,10.648849315068487,
Cleveland,US,North America,2006,11.276547945205483,
Cleveland,US,North America,2007,10.832225274725268,
Cleveland,US,North America,2008,10.26287671232876,
Cleveland,US,North America,2009,10.541950549450554,
Cleveland,US,North America,2010,11.616712328767136,
Cleveland,US,North America,2011,11.260958904109582,
Cleveland,US,North America,2012,12.311912568306019,
Cleveland,US,North America,2013,10.685835616438355,
Cleveland,US,North America,2014,9.563506849315065,
Cleveland,US,North America,2015,10.742904109589041,
Cleveland,US,North America,2016,12.410710382513658,
Cleveland,US,North America,2017,12.46389041095891,
Cleveland,US,North America,2018,11.425205479452051,
Colorado Springs,US,North America,1995,8.911561643835615,
Colorado Springs,US,North America,1996,9.217622950819678,
Colorado Springs,US,North America,1997,8.490986301369873,
Colorado Springs,US,North America,1998,9.599281767955807,
Colorado Springs,US,North America,1999,9.90925824175824,
Colorado Springs,US,North America,2000,9.759808743169392,
Colorado Springs,US,North America,2001,9.786054794520547,
Colorado Springs,US,North America,2002,9.701444444444451,
Colorado Springs,US,North America,2003,10.216675824175823,
Colorado Springs,US,North America,2004,9.405983606557383,
Colorado Springs,US,North America,2005,10.034739726027397,
Colorado Springs,US,North America,2006,9.911123287671236,
Colorado Springs,US,North America,2007,9.829669421487603,
Colorado Springs,US,North America,2008,9.435671232876718,
Colorado Springs,US,North America,2009,9.084049586776866,
Colorado Springs,US,North America,2010,10.464794520547947,
Colorado Springs,US,North America,2011,10.381205479452056,
Colorado Springs,US,North America,2012,11.754180327868852,
Colorado Springs,US,North America,2013,9.641534246575347,
Colorado Springs,US,North America,2014,9.877890410958903,
Colorado Springs,US,North America,2015,10.578164383561639,
Colorado Springs,US,North America,2016,11.114535519125688,
Colorado Springs,US,North America,2017,11.149369863013694,
Colorado Springs,US,North America,2018,10.682849315068484,
Columbia,US,North America,1995,17.415232876712324,
Columbia,US,North America,1996,16.847609890109876,
Columbia,US,North America,1997,17.143698630136992,
Columbia,US,North America,1998,18.710941828254853,
Columbia,US,North America,1999,17.742692307692323,
Columbia,US,North America,2000,17.141311475409843,
Columbia,US,North America,2001,17.897616438356163,
Columbia,US,North America,2002,18.015678670360117,
Columbia,US,North America,2003,17.104175824175833,
Columbia,US,North America,2004,17.721967213114763,
Columbia,US,North America,2005,17.52219178082191,
Columbia,US,North America,2006,17.868000000000002,
Columbia,US,North America,2007,18.392637362637355,
Columbia,US,North America,2008,17.54175824175824,
Columbia,US,North America,2009,17.57967032967033,
Columbia,US,North America,2010,17.538547945205472,
Columbia,US,North America,2011,18.698383561643844,
Columbia,US,North America,2012,18.877677595628413,
Columbia,US,North America,2013,17.746438356164397,
Columbia,US,North America,2014,17.804246575342468,
Columbia,US,North America,2015,18.96917808219177,
Columbia,US,North America,2016,19.075191256830614,
Columbia,US,North America,2017,19.314273972602724,
Columbia,US,North America,2018,18.861589041095897,
Columbus,US,North America,1995,14.799397260273965,
Columbus,US,North America,1996,13.962093352192353,
Columbus,US,North America,1997,14.446450276243105,
Columbus,US,North America,1998,16.720456431535275,
Columbus,US,North America,1999,15.87289835164835,
Columbus,US,North America,2000,14.930669398907082,
Columbus,US,North America,2001,15.498164383561644,
Columbus,US,North America,2002,15.512732316227485,
Columbus,US,North America,2003,14.695528120713307,
Columbus,US,North America,2004,15.073879781420748,
Columbus,US,North America,2005,15.2512602739726,
Columbus,US,North America,2006,15.896808219178087,
Columbus,US,North America,2007,15.860425824175833,
Columbus,US,North America,2008,14.873447802197804,
Columbus,US,North America,2009,14.653337912087908,
Columbus,US,North America,2010,15.024232876712315,
Columbus,US,North America,2011,15.842041095890409,
Columbus,US,North America,2012,16.63986338797814,
Columbus,US,North America,2013,15.276821917808217,
Columbus,US,North America,2014,14.452657534246578,
Columbus,US,North America,2015,15.361397260273975,
Columbus,US,North America,2016,15.971120218579234,
Columbus,US,North America,2017,16.414575342465742,
Columbus,US,North America,2018,15.845602739726026,
Concord,US,North America,1995,8.209068493150692,
Concord,US,North America,1996,7.230182926829272,
Concord,US,North America,1997,7.850657534246575,
Concord,US,North America,1998,9.739445983379502,
Concord,US,North America,1999,9.041456043956043,
Concord,US,North America,2000,7.978032786885245,
Concord,US,North America,2001,8.546191780821916,
Concord,US,North America,2002,8.490361111111115,
Concord,US,North America,2003,7.707692307692305,
Concord,US,North America,2004,8.17459016393443,
Concord,US,North America,2005,8.239260273972603,
Concord,US,North America,2006,9.353178082191784,
Concord,US,North America,2007,8.217280219780212,
Concord,US,North America,2008,8.17060606060606,
Concord,US,North America,2009,7.566236263736267,
Concord,US,North America,2010,9.475150684931508,
Concord,US,North America,2011,8.711369863013699,
Concord,US,North America,2012,9.572814207650277,
Concord,US,North America,2013,8.100383561643834,
Concord,US,North America,2014,7.707808219178078,
Concord,US,North America,2015,8.540358126721761,
Concord,US,North America,2016,9.783661202185788,
Concord,US,North America,2017,9.135178082191784,
Concord,US,North America,2018,8.896054794520548,
Copenhagen,Denmark,Europe,1995,7.911671232876712,EU
Copenhagen,Denmark,Europe,1996,6.3629508196721325,EU
Copenhagen,Denmark,Europe,1997,8.377260273972604,EU
Copenhagen,Denmark,Europe,1998,8.152576177285319,EU
Copenhagen,Denmark,Europe,1999,8.709285714285711,EU
Copenhagen,Denmark,Europe,2000,9.063770491803288,EU
Copenhagen,Denmark,Europe,2001,8.153534246575337,EU
Copenhagen,Denmark,Europe,2002,8.874210526315787,EU
Copenhagen,Denmark,Europe,2003,8.39534246575343,EU
Copenhagen,Denmark,Europe,2004,8.37062841530055,EU
Copenhagen,Denmark,Europe,2005,8.397780821917808,EU
Copenhagen,Denmark,Europe,2006,9.014986301369865,EU
Copenhagen,Denmark,Europe,2007,9.218379120879124,EU
Copenhagen,Denmark,Europe,2008,9.116174863387979,EU
Copenhagen,Denmark,Europe,2009,8.61870879120879,EU
Copenhagen,Denmark,Europe,2010,6.881369863013701,EU
Copenhagen,Denmark,Europe,2011,8.745808219178079,EU
Copenhagen,Denmark,Europe,2012,8.219562841530054,EU
Copenhagen,Denmark,Europe,2013,8.278493150684938,EU
Copenhagen,Denmark,Europe,2014,9.934368131868128,EU
Copenhagen,Denmark,Europe,2015,9.097060439560442,EU
Copenhagen,Denmark,Europe,2016,8.93773480662983,EU
Copenhagen,Denmark,Europe,2017,8.863589041095889,EU
Copenhagen,Denmark,Europe,2018,9.700055401662045,EU
Corpus Christi,US,North America,1995,22.177863013698612,
Corpus Christi,US,North America,1996,21.955780821917802,
Corpus Christi,US,North America,1997,21.314219178082187,
Corpus Christi,US,North America,1998,22.792409972299147,
Corpus Christi,US,North America,1999,22.49445054945057,
Corpus Christi,US,North America,2000,22.56521857923497,
Corpus Christi,US,North America,2001,21.98331506849315,
Corpus Christi,US,North America,2002,22.09204986149586,
Corpus Christi,US,North America,2003,21.742527472527446,
Corpus Christi,US,North America,2004,22.28898907103825,
Corpus Christi,US,North America,2005,22.606191780821923,
Corpus Christi,US,North America,2006,23.074246575342446,
Corpus Christi,US,North America,2007,21.819560439560437,
Corpus Christi,US,North America,2008,22.066043956043952,
Corpus Christi,US,North America,2009,22.68310439560442,
Corpus Christi,US,North America,2010,21.63315068493149,
Corpus Christi,US,North America,2011,22.81019178082193,
Corpus Christi,US,North America,2012,23.972704918032772,
Corpus Christi,US,North America,2013,22.84375342465753,
Corpus Christi,US,North America,2014,21.875863013698623,
Corpus Christi,US,North America,2015,22.008356164383557,
Corpus Christi,US,North America,2016,23.395273224043695,
Corpus Christi,US,North America,2017,23.11468493150685,
Corpus Christi,US,North America,2018,22.065424657534244,
Dallas Ft Worth,US,North America,1995,18.77556164383561,
Dallas Ft Worth,US,North America,1996,18.435359116022106,
Dallas Ft Worth,US,North America,1997,18.00838356164383,
Dallas Ft Worth,US,North America,1998,20.311108033240984,
Dallas Ft Worth,US,North America,1999,20.31266483516483,
Dallas Ft Worth,US,North America,2000,19.661803278688524,
Dallas Ft Worth,US,North America,2001,18.624301369863012,
Dallas Ft Worth,US,North America,2002,18.342354570637113,
Dallas Ft Worth,US,North America,2003,18.927823691460045,
Dallas Ft Worth,US,North America,2004,19.053989071038252,
Dallas Ft Worth,US,North America,2005,19.828383561643836,
Dallas Ft Worth,US,North America,2006,20.671808219178104,
Dallas Ft Worth,US,North America,2007,19.560412087912102,
Dallas Ft Worth,US,North America,2008,20.317698630136995,
Dallas Ft Worth,US,North America,2009,19.008708791208782,
Dallas Ft Worth,US,North America,2010,19.29567123287672,
Dallas Ft Worth,US,North America,2011,20.33657534246575,
Dallas Ft Worth,US,North America,2012,20.606748633879775,
Dallas Ft Worth,US,North America,2013,18.924493150684924,
Dallas Ft Worth,US,North America,2014,18.84871232876712,
Dallas Ft Worth,US,North America,2015,19.48695890410958,
Dallas Ft Worth,US,North America,2016,20.543196721311496,
Dallas Ft Worth,US,North America,2017,20.907205479452042,
Dallas Ft Worth,US,North America,2018,19.426684931506852,
Dayton,US,North America,1995,10.920575342465755,
Dayton,US,North America,1996,10.223360655737705,
Dayton,US,North America,1997,10.435315068493153,
Dayton,US,North America,1998,13.060055401662058,
Dayton,US,North America,1999,12.005494505494504,
Dayton,US,North America,2000,10.938387978142078,
Dayton,US,North America,2001,11.808383561643835,
Dayton,US,North America,2002,11.582144846796652,
Dayton,US,North America,2003,10.534999999999997,
Dayton,US,North America,2004,11.051448087431694,
Dayton,US,North America,2005,11.23912328767122,
Dayton,US,North America,2006,11.74520547945206,
Dayton,US,North America,2007,11.789670329670333,
Dayton,US,North America,2008,10.617060439560449,
Dayton,US,North America,2009,10.833763736263736,
Dayton,US,North America,2010,11.499150684931509,
Dayton,US,North America,2011,11.807178082191777,
Dayton,US,North America,2012,13.012814207650257,
Dayton,US,North America,2013,11.31876712328767,
Dayton,US,North America,2014,10.677726027397258,
Dayton,US,North America,2015,11.974301369863008,
Dayton,US,North America,2016,12.400628415300561,
Dayton,US,North America,2017,12.222054794520542,
Dayton,US,North America,2018,11.688136986301375,
Daytona Beach,US,North America,1995,21.176767123287668,
Daytona Beach,US,North America,1996,20.558837920489292,
Daytona Beach,US,North America,1997,21.3566301369863,
Daytona Beach,US,North America,1998,22.298121546961323,
Daytona Beach,US,North America,1999,21.682939560439557,
Daytona Beach,US,North America,2000,21.005601092896182,
Daytona Beach,US,North America,2001,21.3277808219178,
Daytona Beach,US,North America,2002,21.670110803324096,
Daytona Beach,US,North America,2003,21.386219178082186,
Daytona Beach,US,North America,2004,21.464398907103835,
Daytona Beach,US,North America,2005,21.330493150684905,
Daytona Beach,US,North America,2006,21.696931506849314,
Daytona Beach,US,North America,2007,22.07442307692307,
Daytona Beach,US,North America,2008,21.74783561643836,
Daytona Beach,US,North America,2009,21.794395604395618,
Daytona Beach,US,North America,2010,21.69740740740739,
Delhi,India,Asia,1995,24.965549450549453,
Delhi,India,Asia,1996,24.307704918032794,
Delhi,India,Asia,1997,23.587315068493155,
Delhi,India,Asia,1998,24.669693593314772,
Delhi,India,Asia,1999,24.975690607734794,
Delhi,India,Asia,2000,24.77551912568308,
Delhi,India,Asia,2001,24.526703296703296,
Delhi,India,Asia,2002,25.215638888888876,
Delhi,India,Asia,2003,24.370493150684954,
Delhi,India,Asia,2004,25.154999999999973,
Delhi,India,Asia,2005,24.755424657534224,
Delhi,India,Asia,2006,25.44353424657535,
Delhi,India,Asia,2007,24.83813370473537,
Delhi,India,Asia,2008,24.55720547945207,
Delhi,India,Asia,2009,25.425261707988977,
Delhi,India,Asia,2010,25.55903047091412,
Delhi,India,Asia,2011,24.658999999999995,
Delhi,India,Asia,2012,24.947049180327866,
Delhi,India,Asia,2013,24.833983516483517,
Delhi,India,Asia,2014,24.966978021978015,
Delhi,India,Asia,2015,25.272032967032967,
Delhi,India,Asia,2016,26.827756232687,
Delhi,India,Asia,2017,26.04617079889808,
Delhi,India,Asia,2018,25.561086350974932,
Denver,US,North America,1995,11.132597402597394,
Denver,US,North America,1996,9.81057377049179,
Denver,US,North America,1997,9.228712328767124,
Denver,US,North America,1998,10.268254847645425,
Denver,US,North America,1999,10.556620879120882,
Denver,US,North America,2000,10.48754098360656,
Denver,US,North America,2001,10.618027397260272,
Denver,US,North America,2002,9.873666666666669,
Denver,US,North America,2003,10.431873278236921,
Denver,US,North America,2004,10.048278688524595,
Denver,US,North America,2005,10.676109589041097,
Denver,US,North America,2006,10.970054794520557,
Denver,US,North America,2007,10.302142857142854,
Denver,US,North America,2008,10.1271978021978,
Denver,US,North America,2009,9.725659340659341,
Denver,US,North America,2010,10.60038356164384,
Denver,US,North America,2011,10.340684931506848,
Denver,US,North America,2012,12.114398907103832,
Denver,US,North America,2013,9.95487671232877,
Denver,US,North America,2014,10.19643835616438,
Denver,US,North America,2015,10.993178082191779,
Denver,US,North America,2016,11.174071038251364,
Denver,US,North America,2017,11.43939726027397,
Denver,US,North America,2018,10.986657534246566,
Des Moines,US,North America,1995,9.806328767123286,
Des Moines,US,North America,1996,8.400819672131144,
Des Moines,US,North America,1997,9.592630136986301,
Des Moines,US,North America,1998,11.590664819944589,
Des Moines,US,North America,1999,11.154532967032965,
Des Moines,US,North America,2000,10.547568306010932,
Des Moines,US,North America,2001,10.799808219178084,
Des Moines,US,North America,2002,10.536388888888888,
Des Moines,US,North America,2003,10.469283746556473,
Des Moines,US,North America,2004,10.443907103825133,
Des Moines,US,North America,2005,11.326739726027387,
Des Moines,US,North America,2006,11.79641095890412,
Des Moines,US,North America,2007,10.831208791208795,
Des Moines,US,North America,2008,9.226776859504128,
Des Moines,US,North America,2009,10.290137362637369,
Des Moines,US,North America,2010,10.975369863013697,
Des Moines,US,North America,2011,11.253178082191774,
Des Moines,US,North America,2012,13.30456284153006,
Des Moines,US,North America,2013,10.389616438356164,
Des Moines,US,North America,2014,9.869753424657535,
Des Moines,US,North America,2015,11.940054794520544,
Des Moines,US,North America,2016,12.557732240437144,
Des Moines,US,North America,2017,12.273205479452049,
Des Moines,US,North America,2018,10.470986301369853,
Detroit,US,North America,1995,9.918520547945194,
Detroit,US,North America,1996,8.826426592797784,
Detroit,US,North America,1997,9.288000000000004,
Detroit,US,North America,1998,12.167645429362887,
Detroit,US,North America,1999,10.844945054945052,
Detroit,US,North America,2000,9.966475409836061,
Detroit,US,North America,2001,10.973808219178082,
Detroit,US,North America,2002,10.43727777777778,
Detroit,US,North America,2003,9.589450549450548,
Detroit,US,North America,2004,10.042267759562835,
Detroit,US,North America,2005,10.499945205479456,
Detroit,US,North America,2006,11.182986301369862,
Detroit,US,North America,2007,10.636675824175821,
Detroit,US,North America,2008,9.809972527472528,
Detroit,US,North America,2009,9.700467032967028,
Detroit,US,North America,2010,10.989753424657534,
Detroit,US,North America,2011,10.659643835616428,
Detroit,US,North America,2012,12.102622950819686,
Detroit,US,North America,2013,9.925150684931515,
Detroit,US,North America,2014,8.836136986301376,
Detroit,US,North America,2015,10.48950684931507,
Detroit,US,North America,2016,11.512950819672119,
Detroit,US,North America,2017,11.199013698630145,
Detroit,US,North America,2018,10.71742465753425,
Dhahran,Saudi Arabia,Middle East,1995,26.243479452054796,
Dhahran,Saudi Arabia,Middle East,1996,26.782417582417594,
Dhahran,Saudi Arabia,Middle East,1997,26.273835616438358,
Dhahran,Saudi Arabia,Middle East,1998,27.41556786703602,
Dhahran,Saudi Arabia,Middle East,1999,27.55780219780219,
Dhahran,Saudi Arabia,Middle East,2000,26.844207650273237,
Dhahran,Saudi Arabia,Middle East,2001,27.20563186813186,
Dhahran,Saudi Arabia,Middle East,2002,26.86908587257617,
Dhahran,Saudi Arabia,Middle East,2003,26.83082191780822,
Dhahran,Saudi Arabia,Middle East,2004,26.816475409836077,
Dhahran,Saudi Arabia,Middle East,2005,26.720931506849347,
Dhahran,Saudi Arabia,Middle East,2006,27.723589041095906,
Dhahran,Saudi Arabia,Middle East,2007,27.91527472527476,
Dhahran,Saudi Arabia,Middle East,2008,27.80708791208792,
Dhahran,Saudi Arabia,Middle East,2009,28.039615384615406,
Dhahran,Saudi Arabia,Middle East,2010,27.89178082191781,
Dhahran,Saudi Arabia,Middle East,2011,27.00156593406593,
Dhahran,Saudi Arabia,Middle East,2012,27.212061281337053,
Dhahran,Saudi Arabia,Middle East,2013,26.995260273972622,
Dhahran,Saudi Arabia,Middle East,2014,27.631888888888888,
Dhahran,Saudi Arabia,Middle East,2015,29.11173652694609,
Dhahran,Saudi Arabia,Middle East,2016,27.58198895027627,
Dhahran,Saudi Arabia,Middle East,2017,28.056639118457316,
Dhahran,Saudi Arabia,Middle East,2018,28.39088888888887,
Dublin,Ireland,Europe,1995,9.983342465753427,EU
Dublin,Ireland,Europe,1996,9.004699453551908,EU
Dublin,Ireland,Europe,1997,10.049534246575348,EU
Dublin,Ireland,Europe,1998,9.927423822714683,EU
Dublin,Ireland,Europe,1999,9.899587912087906,EU
Dublin,Ireland,Europe,2000,9.412404371584703,EU
Dublin,Ireland,Europe,2001,9.3814794520548,EU
Dublin,Ireland,Europe,2002,9.976177285318567,EU
Dublin,Ireland,Europe,2003,9.983561643835616,EU
Dublin,Ireland,Europe,2004,9.934562841530056,EU
Dublin,Ireland,Europe,2005,10.137123287671228,EU
Dublin,Ireland,Europe,2006,10.271506849315067,EU
Dublin,Ireland,Europe,2007,10.254490358126715,EU
Dublin,Ireland,Europe,2008,9.543589041095888,EU
Dublin,Ireland,Europe,2009,9.622362637362633,EU
Dublin,Ireland,Europe,2010,8.484575342465764,EU
Dublin,Ireland,Europe,2011,10.066027397260275,EU
Dublin,Ireland,Europe,2012,9.447076502732243,EU
Dublin,Ireland,Europe,2013,9.557726027397264,EU
Dublin,Ireland,Europe,2014,10.137967032967037,EU
Dublin,Ireland,Europe,2015,9.567390109890107,EU
Dublin,Ireland,Europe,2016,9.885883977900548,EU
Dublin,Ireland,Europe,2017,10.11610958904109,EU
Dublin,Ireland,Europe,2018,9.953839779005524,EU
Duluth,US,North America,1995,4.103972602739723,
Duluth,US,North America,1996,2.4692602739726004,
Duluth,US,North America,1997,3.8910958904109534,
Duluth,US,North America,1998,6.566620498614961,
Duluth,US,North America,1999,5.410688705234159,
Duluth,US,North America,2000,4.339945355191254,
Duluth,US,North America,2001,5.448076923076924,
Duluth,US,North America,2002,4.284888888888891,
Duluth,US,North America,2003,4.323214285714287,
Duluth,US,North America,2004,4.068387978142077,
Duluth,US,North America,2005,5.118602739726025,
Duluth,US,North America,2006,6.132684931506848,
Duluth,US,North America,2007,4.919038461538464,
Duluth,US,North America,2008,3.5057417582417605,
Duluth,US,North America,2009,4.00549450549451,
Duluth,US,North America,2010,5.511041095890408,
Duluth,US,North America,2011,4.9333972602739715,
Duluth,US,North America,2012,6.735628415300542,
Duluth,US,North America,2013,4.271753424657531,
Duluth,US,North America,2014,3.206876712328764,
Duluth,US,North America,2015,6.009068493150686,
Duluth,US,North America,2016,6.090683060109292,
Duluth,US,North America,2017,4.829013698630137,
Duluth,US,North America,2018,4.8953150684931535,
Edmonton,Canada,North America,1995,3.213424657534244,
