City,Country,Region,Year,AvgCelsiusTemp
Bissau,Guinea-Bissau,Africa,2007,28.881067961165048
Bissau,Guinea-Bissau,Africa,2008,28.806652173913047
Bissau,Guinea-Bissau,Africa,2009,28.10800569800568
Bissau,Guinea-Bissau,Africa,2010,28.18140845070424
Bissau,Guinea-Bissau,Africa,2011,27.67966666666667
Bissau,Guinea-Bissau,Africa,2012,27.509915492957738
Bissau,Guinea-Bissau,Africa,2013,27.75580459770115
Bissau,Guinea-Bissau,Africa,2014,27.66638968481377
Bissau,Guinea-Bissau,Africa,2015,27.536098265895962
Bissau,Guinea-Bissau,Africa,2016,27.728753462603876
Bissau,Guinea-Bissau,Africa,2017,27.724136986301342
Bissau,Guinea-Bissau,Africa,2018,27.24294444444447
Bissau,Guinea-Bissau,Africa,2019,27.773033707865157
Bogota,Colombia,South/Central America & Carribean,1995,12.992005494505495
Bogota,Colombia,South/Central America & Carribean,1996,12.824234972677598
Bogota,Colombia,South/Central America & Carribean,1997,13.461863013698627
Bogota,Colombia,South/Central America & Carribean,1998,14.085446685878967
Bogota,Colombia,South/Central America & Carribean,1999,13.363904494382025
Bogota,Colombia,South/Central America & Carribean,2000,12.966876712328764
Bogota,Colombia,South/Central America & Carribean,2001,13.244560439560443
Bogota,Colombia,South/Central America & Carribean,2002,13.789611111111109
Bogota,Colombia,South/Central America & Carribean,2003,13.472099447513818
Bogota,Colombia,South/Central America & Carribean,2004,13.110054644808747
Bogota,Colombia,South/Central America & Carribean,2005,13.339287671232874
Bogota,Colombia,South/Central America & Carribean,2006,13.244450549450546
Bogota,Colombia,South/Central America & Carribean,2007,13.063526170798891
Bogota,Colombia,South/Central America & Carribean,2008,12.902808988764042
Bogota,Colombia,South/Central America & Carribean,2009,13.610549450549446
Bogota,Colombia,South/Central America & Carribean,2010,13.852082191780815
Bogota,Colombia,South/Central America & Carribean,2011,13.779780821917818
Bogota,Colombia,South/Central America & Carribean,2012,13.530382513661202
Bogota,Colombia,South/Central America & Carribean,2013,13.800136986301368
Bogota,Colombia,South/Central America & Carribean,2014,13.812692307692302
Bogota,Colombia,South/Central America & Carribean,2015,14.153379120879126
Bogota,Colombia,South/Central America & Carribean,2016,14.34864640883979
Bogota,Colombia,South/Central America & Carribean,2017,13.950027397260259
Bogota,Colombia,South/Central America & Carribean,2018,13.87588888888888
Bogota,Colombia,South/Central America & Carribean,2019,14.256935933147645
Boise,US,North America,1995,11.284684931506847
Boise,US,North America,1996,11.151864406779657
Boise,US,North America,1997,11.507287671232877
Boise,US,North America,1998,12.020220994475137
Boise,US,North America,1999,11.510329670329678
Boise,US,North America,2000,11.503770491803275
Boise,US,North America,2001,11.624328767123277
Boise,US,North America,2002,11.283638888888886
Boise,US,North America,2003,12.81319559228649
Boise,US,North America,2004,11.69715846994535
Boise,US,North America,2005,11.302164383561639
Boise,US,North America,2006,12.028246575342466
Boise,US,North America,2007,12.348983516483523
Boise,US,North America,2008,11.270851648351664
Boise,US,North America,2009,11.443434065934076
Boise,US,North America,2010,11.804958904109585
Boise,US,North America,2011,11.3266301369863
Boise,US,North America,2012,12.912513661202187
Boise,US,North America,2013,10.930082191780826
Boise,US,North America,2014,12.388821917808212
Boise,US,North America,2015,13.0121095890411
Boise,US,North America,2016,12.413306010928968
Boise,US,North America,2017,11.653397260273962
Boise,US,North America,2018,12.252849315068493
Boise,US,North America,2019,11.525232876712321
Bombay (Mumbai),India,Asia,1995,27.253076923076904
Bombay (Mumbai),India,Asia,1996,27.63620218579233
Bombay (Mumbai),India,Asia,1997,27.65865753424661
Bombay (Mumbai),India,Asia,1998,27.784155124653733
Bombay (Mumbai),India,Asia,1999,27.652115384615385
Bombay (Mumbai),India,Asia,2000,27.616775956284144
Bombay (Mumbai),India,Asia,2001,27.257178082191782
Bombay (Mumbai),India,Asia,2002,27.82770083102495
Bombay (Mumbai),India,Asia,2003,27.464931506849297
Bombay (Mumbai),India,Asia,2004,27.00174863387977
Bombay (Mumbai),India,Asia,2005,27.36819178082191
Bombay (Mumbai),India,Asia,2006,27.388958904109582
Bombay (Mumbai),India,Asia,2007,28.034931129476565
Bombay (Mumbai),India,Asia,2008,27.764628099173546
Bombay (Mumbai),India,Asia,2009,28.333818681318686
Bombay (Mumbai),India,Asia,2010,28.159479452054796
Bombay (Mumbai),India,Asia,2011,27.9361917808219
Bombay (Mumbai),India,Asia,2012,27.608825136612033
Bombay (Mumbai),India,Asia,2013,27.632931506849328
Bombay (Mumbai),India,Asia,2014,28.194203296703293
Bombay (Mumbai),India,Asia,2015,28.674807692307695
Bombay (Mumbai),India,Asia,2016,28.2403846153846
Bombay (Mumbai),India,Asia,2017,28.55797260273971
Bombay (Mumbai),India,Asia,2018,28.75265193370164
Bombay (Mumbai),India,Asia,2019,28.25239554317546
Bonn,Germany,Europe,1995,12.685906040268453
Bonn,Germany,Europe,1996,9.169707602339178
Bonn,Germany,Europe,1997,11.043305084745764
Bonn,Germany,Europe,1998,12.587950819672132
Bonn,Germany,Europe,1999,11.095365853658539
Bonn,Germany,Europe,2000,12.133401360544225
Bonn,Germany,Europe,2001,11.917762237762236
Bonn,Germany,Europe,2002,8.123783783783784
Bonn,Germany,Europe,2003,4.705833333333334
Bordeaux,France,Europe,1995,14.094328767123276
Bordeaux,France,Europe,1996,13.297158469945376
Bordeaux,France,Europe,1997,14.538438356164356
Bordeaux,France,Europe,1998,13.559806094182829
Bordeaux,France,Europe,1999,14.0039010989011
Bordeaux,France,Europe,2000,13.994972677595648
Bordeaux,France,Europe,2001,13.600027397260266
Bordeaux,France,Europe,2002,13.945955678670375
Bordeaux,France,Europe,2003,14.566328767123284
Bordeaux,France,Europe,2004,13.488005464480878
Bordeaux,France,Europe,2005,13.499424657534242
Bordeaux,France,Europe,2006,14.228136986301374
Bordeaux,France,Europe,2007,13.481016483516484
Bordeaux,France,Europe,2008,13.267232876712333
Bordeaux,France,Europe,2009,13.88626373626373
Bordeaux,France,Europe,2010,12.861260273972611
Bordeaux,France,Europe,2011,14.639643835616436
Bordeaux,France,Europe,2012,13.532622950819661
Bordeaux,France,Europe,2013,13.293945205479462
Bordeaux,France,Europe,2014,13.83096153846155
Bordeaux,France,Europe,2015,13.935851648351653
Bordeaux,France,Europe,2016,13.771291208791217
Bordeaux,France,Europe,2017,13.8095890410959
Bordeaux,France,Europe,2018,14.276813186813188
Bordeaux,France,Europe,2019,14.280249307479224
Boston,US,North America,1995,10.73367123287672
Boston,US,North America,1996,10.32105849582173
Boston,US,North America,1997,10.465890410958904
Boston,US,North America,1998,11.76880886426593
Boston,US,North America,1999,11.53071428571429
Boston,US,North America,2000,10.200874316939888
Boston,US,North America,2001,11.349260273972611
Boston,US,North America,2002,11.381499999999997
Boston,US,North America,2003,10.077170329670333
Boston,US,North America,2004,10.291830601092897
Boston,US,North America,2005,10.543123287671222
Boston,US,North America,2006,11.678246575342465
Boston,US,North America,2007,10.852527472527473
Boston,US,North America,2008,10.987417582417574
Boston,US,North America,2009,10.407005494505494
Boston,US,North America,2010,11.92898630136986
Boston,US,North America,2011,11.790876712328753
Boston,US,North America,2012,12.14855191256831
Boston,US,North America,2013,10.94301369863013
Boston,US,North America,2014,10.530273972602739
Boston,US,North America,2015,10.82315068493151
Boston,US,North America,2016,11.679098360655736
Boston,US,North America,2017,11.30887671232877
Boston,US,North America,2018,11.509123287671224
Boston,US,North America,2019,11.739835616438356
Brasilia,Brazil,South/Central America & Carribean,1995,21.754849315068483
Brasilia,Brazil,South/Central America & Carribean,1996,21.70868852459016
Brasilia,Brazil,South/Central America & Carribean,1997,21.569397260273963
Brasilia,Brazil,South/Central America & Carribean,1998,22.664218289085543
Brasilia,Brazil,South/Central America & Carribean,1999,21.788595041322314
Brasilia,Brazil,South/Central America & Carribean,2000,22.462383561643847
Brasilia,Brazil,South/Central America & Carribean,2001,22.269450549450546
Brasilia,Brazil,South/Central America & Carribean,2002,22.355611111111106
Brasilia,Brazil,South/Central America & Carribean,2003,21.209752066115673
Brasilia,Brazil,South/Central America & Carribean,2004,22.527404371584712
Brasilia,Brazil,South/Central America & Carribean,2005,21.11693150684932
Brasilia,Brazil,South/Central America & Carribean,2006,20.685095890410956
Brasilia,Brazil,South/Central America & Carribean,2007,21.351895604395608
Brasilia,Brazil,South/Central America & Carribean,2008,21.20840220385674
Brasilia,Brazil,South/Central America & Carribean,2009,21.925192307692306
Brasilia,Brazil,South/Central America & Carribean,2010,22.395315068493147
Brasilia,Brazil,South/Central America & Carribean,2011,21.57731506849315
Brasilia,Brazil,South/Central America & Carribean,2012,21.87073770491803
Brasilia,Brazil,South/Central America & Carribean,2013,22.042657534246565
Brasilia,Brazil,South/Central America & Carribean,2014,23.03104683195591
Brasilia,Brazil,South/Central America & Carribean,2015,21.80024725274725
Brasilia,Brazil,South/Central America & Carribean,2016,22.20408839779005
Brasilia,Brazil,South/Central America & Carribean,2017,22.043534246575344
Brasilia,Brazil,South/Central America & Carribean,2018,21.02863888888889
Brasilia,Brazil,South/Central America & Carribean,2019,23.168083333333335
Bratislava,Slovakia,Europe,1995,10.355232876712337
Bratislava,Slovakia,Europe,1996,9.091748633879787
Bratislava,Slovakia,Europe,1997,10.055698630136988
Bratislava,Slovakia,Europe,1998,11.007166666666677
Bratislava,Slovakia,Europe,1999,10.8328021978022
Bratislava,Slovakia,Europe,2000,11.778688524590171
Bratislava,Slovakia,Europe,2001,10.622219178082197
Bratislava,Slovakia,Europe,2002,11.321329639889198
Bratislava,Slovakia,Europe,2003,11.258484848484851
Bratislava,Slovakia,Europe,2004,10.5412568306011
Bratislava,Slovakia,Europe,2005,10.385726027397256
Bratislava,Slovakia,Europe,2006,11.004136986301368
Bratislava,Slovakia,Europe,2007,11.93346153846153
Bratislava,Slovakia,Europe,2008,11.724027397260283
Bratislava,Slovakia,Europe,2009,11.237335164835159
Bratislava,Slovakia,Europe,2010,10.029726027397267
Bratislava,Slovakia,Europe,2011,11.105397260273978
Bratislava,Slovakia,Europe,2012,11.602185792349724
Bratislava,Slovakia,Europe,2013,11.21186301369863
Bratislava,Slovakia,Europe,2014,12.195659340659349
Bratislava,Slovakia,Europe,2015,12.028763736263741
Bratislava,Slovakia,Europe,2016,11.309198895027624
Bratislava,Slovakia,Europe,2017,11.510547945205476
Bratislava,Slovakia,Europe,2018,12.362105263157888
Bratislava,Slovakia,Europe,2019,12.363203342618378
Brazzaville,Congo,Africa,1995,25.71458213256486
Brazzaville,Congo,Africa,1996,25.066114285714285
Brazzaville,Congo,Africa,1997,25.84711764705883
Brazzaville,Congo,Africa,1998,26.261784037558705
Brazzaville,Congo,Africa,1999,25.747262247838623
Brazzaville,Congo,Africa,2000,24.950935672514603
Brazzaville,Congo,Africa,2001,25.255318559556798
Brazzaville,Congo,Africa,2002,25.750702247191022
Brazzaville,Congo,Africa,2003,25.77501369863013
Brazzaville,Congo,Africa,2004,25.73986263736261
Brazzaville,Congo,Africa,2005,25.765095890410965
Brazzaville,Congo,Africa,2006,25.534520547945217
Brazzaville,Congo,Africa,2007,25.432554945054957
Brazzaville,Congo,Africa,2008,25.319972602739707
Brazzaville,Congo,Africa,2009,25.507362637362654
Brazzaville,Congo,Africa,2010,26.02776243093924
Brazzaville,Congo,Africa,2011,25.48824657534246
Brazzaville,Congo,Africa,2012,25.387704918032806
Brazzaville,Congo,Africa,2013,25.503616438356165
Brazzaville,Congo,Africa,2014,25.856869806094178
Brazzaville,Congo,Africa,2015,25.648269230769223
Brazzaville,Congo,Africa,2016,25.94624309392264
Brazzaville,Congo,Africa,2017,25.721917808219157
Brazzaville,Congo,Africa,2018,25.847839335180065
Brazzaville,Congo,Africa,2019,25.886666666666663
Bridgeport,US,North America,1995,12.275619834710735
Bridgeport,US,North America,1996,10.327587209302322
Bridgeport,US,North America,1997,10.871589041095888
Bridgeport,US,North America,1998,12.426713091921995
Bridgeport,US,North America,1999,11.995439560439555
Bridgeport,US,North America,2000,10.64964480874317
Bridgeport,US,North America,2001,11.951315068493157
Bridgeport,US,North America,2002,11.813555555555562
Bridgeport,US,North America,2003,10.652829670329673
Bridgeport,US,North America,2004,11.362164383561643
Bridgeport,US,North America,2005,11.680493150684924
Bridgeport,US,North America,2006,12.299203296703293
Bridgeport,US,North America,2007,11.41753462603878
Bridgeport,US,North America,2008,11.841043956043961
Bridgeport,US,North America,2009,10.830688705234161
Bridgeport,US,North America,2010,12.372561983471071
Bridgeport,US,North America,2011,12.307999999999998
Bridgeport,US,North America,2012,13.104071038251382
Bridgeport,US,North America,2013,11.668054794520543
Bridgeport,US,North America,2014,11.233342465753427
Bridgeport,US,North America,2015,11.922307692307694
Bridgeport,US,North America,2016,12.932955801104976
Bridgeport,US,North America,2017,12.572630136986293
Bridgeport,US,North America,2018,11.945232876712327
Bridgeport,US,North America,2019,11.940438356164378
Bridgetown,Barbados,South/Central America & Carribean,1995,27.36692307692308
Bridgetown,Barbados,South/Central America & Carribean,1996,27.192299168975076
Bridgetown,Barbados,South/Central America & Carribean,1997,27.09997260273974
Bridgetown,Barbados,South/Central America & Carribean,1998,27.519472222222216
Bridgetown,Barbados,South/Central America & Carribean,1999,26.96873626373627
Bridgetown,Barbados,South/Central America & Carribean,2000,26.792465753424658
Bridgetown,Barbados,South/Central America & Carribean,2001,27.053149171270707
Bridgetown,Barbados,South/Central America & Carribean,2002,27.34958333333331
Bridgetown,Barbados,South/Central America & Carribean,2003,27.389358600583083
Bridgetown,Barbados,South/Central America & Carribean,2004,27.409581005586595
Bridgetown,Barbados,South/Central America & Carribean,2005,27.812136986301365
Bridgetown,Barbados,South/Central America & Carribean,2006,27.593972602739715
Bridgetown,Barbados,South/Central America & Carribean,2007,27.264694444444423
Bridgetown,Barbados,South/Central America & Carribean,2008,26.824944751381214
Bridgetown,Barbados,South/Central America & Carribean,2009,27.29049450549451
Bridgetown,Barbados,South/Central America & Carribean,2010,27.801452054794513
Bridgetown,Barbados,South/Central America & Carribean,2011,27.436493150684925
Bridgetown,Barbados,South/Central America & Carribean,2012,27.019699453551926
Bridgetown,Barbados,South/Central America & Carribean,2013,27.092191780821945
Bridgetown,Barbados,South/Central America & Carribean,2014,27.03271978021981
Bridgetown,Barbados,South/Central America & Carribean,2015,27.462857142857118
Bridgetown,Barbados,South/Central America & Carribean,2016,27.541546961325988
Bridgetown,Barbados,South/Central America & Carribean,2017,27.050539419087155
Bridgetown,Barbados,South/Central America & Carribean,2018,26.198848920863313
Brisbane,Australia,Australia/South Pacific,1995,19.90986301369864
Brisbane,Australia,Australia/South Pacific,1996,19.829480874316943
Brisbane,Australia,Australia/South Pacific,1997,19.914520547945198
Brisbane,Australia,Australia/South Pacific,1998,20.57459833795014
Brisbane,Australia,Australia/South Pacific,1999,19.66653846153845
Brisbane,Australia,Australia/South Pacific,2000,19.856584699453563
Brisbane,Australia,Australia/South Pacific,2001,20.25989010989013
Brisbane,Australia,Australia/South Pacific,2002,20.376527777777753
Brisbane,Australia,Australia/South Pacific,2003,19.9679005524862
Brisbane,Australia,Australia/South Pacific,2004,20.342404371584713
Brisbane,Australia,Australia/South Pacific,2005,20.659808219178085
Brisbane,Australia,Australia/South Pacific,2006,20.306301369862997
Brisbane,Australia,Australia/South Pacific,2007,20.520164835164852
Brisbane,Australia,Australia/South Pacific,2008,19.926170798898053
Brisbane,Australia,Australia/South Pacific,2009,20.735054945054937
Brisbane,Australia,Australia/South Pacific,2010,20.37101369863015
Brisbane,Australia,Australia/South Pacific,2011,19.879863013698625
Brisbane,Australia,Australia/South Pacific,2012,20.096284153005442
Brisbane,Australia,Australia/South Pacific,2013,20.551342465753418
Brisbane,Australia,Australia/South Pacific,2014,20.80766483516486
Brisbane,Australia,Australia/South Pacific,2015,20.502115384615394
Brisbane,Australia,Australia/South Pacific,2016,21.072121212121214
Brisbane,Australia,Australia/South Pacific,2017,21.130657534246566
Brisbane,Australia,Australia/South Pacific,2018,20.61808333333334
Brisbane,Australia,Australia/South Pacific,2019,20.986518105849576
Brownsville,US,North America,1995,23.02443835616439
Brownsville,US,North America,1996,22.951895604395613
Brownsville,US,North America,1997,22.29947945205478
Brownsville,US,North America,1998,23.716436464088368
Brownsville,US,North America,1999,23.524258241758226
Brownsville,US,North America,2000,23.571693989071047
Brownsville,US,North America,2001,23.481178082191775
Brownsville,US,North America,2002,23.312160664819952
Brownsville,US,North America,2003,23.00123626373626
Brownsville,US,North America,2004,23.62416438356166
Brownsville,US,North America,2005,23.72695054945056
Brownsville,US,North America,2006,23.91219178082192
Brownsville,US,North America,2007,23.047252747252745
Brownsville,US,North America,2008,23.173506849315043
Brownsville,US,North America,2009,23.379587912087903
Brownsville,US,North America,2010,23.228547945205484
Brownsville,US,North America,2011,23.97271232876712
Brownsville,US,North America,2012,24.54032786885245
Brownsville,US,North America,2013,23.188104395604384
Brownsville,US,North America,2014,22.682383561643835
Brownsville,US,North America,2015,23.196438356164364
Brownsville,US,North America,2016,23.99877049180329
Brownsville,US,North America,2017,24.45906849315069
Brownsville,US,North America,2018,24.078136986301377
Brownsville,US,North America,2019,24.161232876712326
Brussels,Belgium,Europe,1995,10.944876712328766
Brussels,Belgium,Europe,1996,8.995765027322404
Brussels,Belgium,Europe,1997,10.629041095890408
Brussels,Belgium,Europe,1998,10.721301939058165
Brussels,Belgium,Europe,1999,11.18118131868132
Brussels,Belgium,Europe,2000,11.286420765027326
Brussels,Belgium,Europe,2001,10.881917808219178
Brussels,Belgium,Europe,2002,11.296232686980616
Brussels,Belgium,Europe,2003,11.290739726027397
Brussels,Belgium,Europe,2004,10.905136612021856
Brussels,Belgium,Europe,2005,11.189068493150685
Brussels,Belgium,Europe,2006,11.142136986301367
Brussels,Belgium,Europe,2007,11.191538461538464
Brussels,Belgium,Europe,2008,10.594289617486334
Brussels,Belgium,Europe,2009,10.700494505494515
Brussels,Belgium,Europe,2010,9.353013698630136
Brussels,Belgium,Europe,2011,11.375369863013693
Brussels,Belgium,Europe,2012,10.420928961748631
Brussels,Belgium,Europe,2013,9.919808219178085
Brussels,Belgium,Europe,2014,11.73678571428571
Brussels,Belgium,Europe,2015,11.070302197802196
Brussels,Belgium,Europe,2016,10.867348066298344
Brussels,Belgium,Europe,2017,11.184876712328764
Brussels,Belgium,Europe,2018,11.698421052631586
Brussels,Belgium,Europe,2019,11.39119777158774
Bucharest,Romania,Europe,1995,10.560383561643826
Bucharest,Romania,Europe,1996,10.24191256830601
Bucharest,Romania,Europe,1997,10.192493150684939
Bucharest,Romania,Europe,1998,11.027486187845296
Bucharest,Romania,Europe,1999,11.842500000000003
Bucharest,Romania,Europe,2000,12.12666666666667
Bucharest,Romania,Europe,2001,11.660164383561641
Bucharest,Romania,Europe,2002,11.576897506925206
Bucharest,Romania,Europe,2003,11.077802197802194
Bucharest,Romania,Europe,2004,11.065874316939887
Bucharest,Romania,Europe,2005,10.828438356164387
Bucharest,Romania,Europe,2006,11.360958904109589
Bucharest,Romania,Europe,2007,12.624203296703294
Bucharest,Romania,Europe,2008,12.008873626373628
Bucharest,Romania,Europe,2009,12.097032967032971
Bucharest,Romania,Europe,2010,11.547452054794517
Bucharest,Romania,Europe,2011,11.12780821917809
Bucharest,Romania,Europe,2012,12.088005464480878
Bucharest,Romania,Europe,2013,11.999013698630131
Bucharest,Romania,Europe,2014,11.793571428571438
Bucharest,Romania,Europe,2015,12.517335164835178
Bucharest,Romania,Europe,2016,12.056795580110494
Bucharest,Romania,Europe,2017,11.888547945205485
Bucharest,Romania,Europe,2018,12.517845303867393
Bucharest,Romania,Europe,2019,13.102896935933149
Budapest,Hungary,Europe,1995,10.151753424657533
Budapest,Hungary,Europe,1996,9.233005464480877
Budapest,Hungary,Europe,1997,10.214273972602731
Budapest,Hungary,Europe,1998,10.853314917127074
Budapest,Hungary,Europe,1999,10.360192307692303
Budapest,Hungary,Europe,2000,11.737295081967211
Budapest,Hungary,Europe,2001,10.799972602739734
Budapest,Hungary,Europe,2002,11.553407202216068
Budapest,Hungary,Europe,2003,10.96447802197802
Budapest,Hungary,Europe,2004,9.276065573770493
Budapest,Hungary,Europe,2005,9.084328767123285
Budapest,Hungary,Europe,2006,10.017479452054797
Budapest,Hungary,Europe,2007,11.8257967032967
Budapest,Hungary,Europe,2008,11.466821917808225
Budapest,Hungary,Europe,2009,11.388543956043963
Budapest,Hungary,Europe,2010,10.055397260273974
Budapest,Hungary,Europe,2011,10.853561643835615
Budapest,Hungary,Europe,2012,11.42306010928961
Budapest,Hungary,Europe,2013,11.276328767123289
Budapest,Hungary,Europe,2014,12.051098901098902
Budapest,Hungary,Europe,2015,12.00115384615384
Budapest,Hungary,Europe,2016,11.230441988950272
Budapest,Hungary,Europe,2017,11.233999999999996
Budapest,Hungary,Europe,2018,12.242991689750701
Budapest,Hungary,Europe,2019,12.241866295264629
Buenos Aires,Argentina,South/Central America & Carribean,1995,16.500712328767126
Buenos Aires,Argentina,South/Central America & Carribean,1996,17.061120218579234
Buenos Aires,Argentina,South/Central America & Carribean,1997,17.302136986301374
Buenos Aires,Argentina,South/Central America & Carribean,1998,16.534055555555543
Buenos Aires,Argentina,South/Central America & Carribean,1999,16.5754120879121
Buenos Aires,Argentina,South/Central America & Carribean,2000,16.88676712328768
Buenos Aires,Argentina,South/Central America & Carribean,2001,17.410769230769223
Buenos Aires,Argentina,South/Central America & Carribean,2002,17.226000000000013
Buenos Aires,Argentina,South/Central America & Carribean,2003,16.624435261708
Buenos Aires,Argentina,South/Central America & Carribean,2004,17.01420765027321
Buenos Aires,Argentina,South/Central America & Carribean,2005,16.839780821917813
Buenos Aires,Argentina,South/Central America & Carribean,2006,17.0488493150685
Buenos Aires,Argentina,South/Central America & Carribean,2007,16.289697802197804
Buenos Aires,Argentina,South/Central America & Carribean,2008,17.420027472527476
Buenos Aires,Argentina,South/Central America & Carribean,2009,17.23052197802197
Buenos Aires,Argentina,South/Central America & Carribean,2010,17.225863013698625
Buenos Aires,Argentina,South/Central America & Carribean,2011,17.352821917808217
Buenos Aires,Argentina,South/Central America & Carribean,2012,17.624945355191247
Buenos Aires,Argentina,South/Central America & Carribean,2013,17.15624657534248
Buenos Aires,Argentina,South/Central America & Carribean,2014,17.56306849315068
Buenos Aires,Argentina,South/Central America & Carribean,2015,17.680796703296696
Buenos Aires,Argentina,South/Central America & Carribean,2016,16.77462809917357
Buenos Aires,Argentina,South/Central America & Carribean,2017,17.85438356164385
Buenos Aires,Argentina,South/Central America & Carribean,2018,17.48597222222221
Buenos Aires,Argentina,South/Central America & Carribean,2019,17.261587743732584
Buffalo,US,North America,1995,9.040000000000012
Buffalo,US,North America,1996,8.179480874316937
Buffalo,US,North America,1997,8.345534246575344
Buffalo,US,North America,1998,10.78905817174515
Buffalo,US,North America,1999,9.79953296703297
Buffalo,US,North America,2000,8.667595628415302
Buffalo,US,North America,2001,10.14460273972603
Buffalo,US,North America,2002,9.58088888888889
Buffalo,US,North America,2003,8.461153846153843
Buffalo,US,North America,2004,8.819125683060113
Buffalo,US,North America,2005,9.562904109589038
Buffalo,US,North America,2006,10.394027397260267
Buffalo,US,North America,2007,9.671813186813186
Buffalo,US,North America,2008,9.096758241758243
Buffalo,US,North America,2009,8.728598901098904
Buffalo,US,North America,2010,9.580575342465755
Buffalo,US,North America,2011,9.879013698630143
Buffalo,US,North America,2012,11.150928961748635
Buffalo,US,North America,2013,9.361013698630142
Buffalo,US,North America,2014,8.387890410958908
Buffalo,US,North America,2015,9.327095890410959
Buffalo,US,North America,2016,10.63956284153006
Buffalo,US,North America,2017,10.017287671232873
Buffalo,US,North America,2018,9.686657534246573
Buffalo,US,North America,2019,8.977068493150686
Bujumbura,Burundi,Africa,1995,26.292395833333327
Bujumbura,Burundi,Africa,1996,26.225485714285703
Bujumbura,Burundi,Africa,1997,25.796608695652182
Bujumbura,Burundi,Africa,1998,28.0
Bujumbura,Burundi,Africa,1999,25.22
Bujumbura,Burundi,Africa,2003,27.39
Bujumbura,Burundi,Africa,2004,24.785333333333337
Bujumbura,Burundi,Africa,2005,23.362156862745096
Bujumbura,Burundi,Africa,2006,15.551891891891888
Bujumbura,Burundi,Africa,2007,12.51553191489362
Burlington,US,North America,1995,8.446465753424658
Burlington,US,North America,1996,7.308891966759
Burlington,US,North America,1997,7.2087945205479445
Burlington,US,North America,1998,9.441357340720222
Burlington,US,North America,1999,9.1293956043956
Burlington,US,North America,2000,7.3931147540983595
Burlington,US,North America,2001,8.822630136986296
Burlington,US,North America,2002,8.462138888888894
Burlington,US,North America,2003,7.552975206611578
Burlington,US,North America,2004,7.254617486338798
Burlington,US,North America,2005,8.199698630136982
Burlington,US,North America,2006,9.144739726027394
Burlington,US,North America,2007,7.847382920110194
Burlington,US,North America,2008,8.187664835164833
Burlington,US,North America,2009,7.673571428571428
Burlington,US,North America,2010,8.971315068493151
Burlington,US,North America,2011,8.842712328767128
Burlington,US,North America,2012,9.91139344262294
Burlington,US,North America,2013,8.46589041095891
Burlington,US,North America,2014,8.18942465753425
Burlington,US,North America,2015,8.681041095890413
Burlington,US,North America,2016,9.721967213114752
Burlington,US,North America,2017,9.331041095890413
Burlington,US,North America,2018,9.109561643835614
Burlington,US,North America,2019,8.153397260273968
Cairo,Egypt,Africa,1995,21.539753424657526
Cairo,Egypt,Africa,1996,21.846939890710402
Cairo,Egypt,Africa,1997,21.537123287671243
Cairo,Egypt,Africa,1998,22.577793296089393
Cairo,Egypt,Africa,1999,22.380659340659353
Cairo,Egypt,Africa,2000,21.79849315068493
Cairo,Egypt,Africa,2001,22.63191780821918
Cairo,Egypt,Africa,2002,22.505983379501377
Cairo,Egypt,Africa,2003,22.41645604395605
Cairo,Egypt,Africa,2004,22.372240437158446
Cairo,Egypt,Africa,2005,22.243424657534263
Cairo,Egypt,Africa,2006,22.28210958904108
Cairo,Egypt,Africa,2007,22.666346153846145
Cairo,Egypt,Africa,2008,22.996170798898067
Cairo,Egypt,Africa,2009,23.400796703296713
Cairo,Egypt,Africa,2010,24.173013698630132
Cairo,Egypt,Africa,2011,22.144547945205467
Cairo,Egypt,Africa,2012,22.600245901639347
Cairo,Egypt,Africa,2013,22.547561643835614
Cairo,Egypt,Africa,2014,22.865357142857157
Cairo,Egypt,Africa,2015,22.62126373626375
Cairo,Egypt,Africa,2016,23.82330555555555
Cairo,Egypt,Africa,2017,23.346986301369856
Cairo,Egypt,Africa,2018,24.28622222222223
Cairo,Egypt,Africa,2019,23.240724233983272
Calcutta,India,Asia,1995,26.27801104972374
Calcutta,India,Asia,1996,26.251689750692524
Calcutta,India,Asia,1997,25.96115068493151
Calcutta,India,Asia,1998,26.529695290858722
Calcutta,India,Asia,1999,26.527829670329673
Calcutta,India,Asia,2000,26.412093663911847
Calcutta,India,Asia,2001,26.056794520547953
Calcutta,India,Asia,2002,26.65597222222221
Calcutta,India,Asia,2003,26.570136986301367
Calcutta,India,Asia,2004,26.88245901639344
Calcutta,India,Asia,2005,26.174684931506835
Calcutta,India,Asia,2006,26.643753424657554
Calcutta,India,Asia,2007,26.31124653739612
Calcutta,India,Asia,2008,26.23241095890412
Calcutta,India,Asia,2009,26.91403846153844
Calcutta,India,Asia,2010,26.979205479452023
Calcutta,India,Asia,2011,26.343315068493155
Calcutta,India,Asia,2012,26.76617486338796
Calcutta,India,Asia,2013,26.32523287671233
Calcutta,India,Asia,2014,26.571236263736274
Calcutta,India,Asia,2015,26.975521978021987
Calcutta,India,Asia,2016,27.346291208791207
Calcutta,India,Asia,2017,26.5879178082192
Calcutta,India,Asia,2018,26.445497237569057
Calcutta,India,Asia,2019,26.188607242339806
Calgary,Canada,North America,1995,3.4445205479452037
Calgary,Canada,North America,1996,1.8038797814207665
Calgary,Canada,North America,1997,4.438136986301369
Calgary,Canada,North America,1998,4.9131855955678665
Calgary,Canada,North America,1999,5.259258241758244
