City,Country,Region,Year,AvgCelsiusTemp,CO2,F-Gas,N2O
Bridgetown,Barbados,South/Central America & Carribean,1997,27.09997260273974,1.17,0.01,0.06
Bridgetown,Barbados,South/Central America & Carribean,1998,27.519472222222216,1.27,0.02,0.06
Bridgetown,Barbados,South/Central America & Carribean,1999,26.96873626373627,1.3,0.02,0.06
Bridgetown,Barbados,South/Central America & Carribean,2000,26.792465753424658,1.24,0.02,0.06
Bridgetown,Barbados,South/Central America & Carribean,2001,27.053149171270707,1.32,0.02,0.06
Bridgetown,Barbados,South/Central America & Carribean,2002,27.34958333333331,1.37,0.03,0.05
Bridgetown,Barbados,South/Central America & Carribean,2003,27.389358600583083,1.38,0.03,0.05
Bridgetown,Barbados,South/Central America & Carribean,2004,27.409581005586595,1.36,0.03,0.06
Bridgetown,Barbados,South/Central America & Carribean,2005,27.812136986301365,1.42,0.03,0.05
Bridgetown,Barbados,South/Central America & Carribean,2006,27.593972602739715,1.47,0.04,0.05
Bridgetown,Barbados,South/Central America & Carribean,2007,27.264694444444423,1.48,0.04,0.05
Bridgetown,Barbados,South/Central America & Carribean,2008,26.824944751381214,1.78,0.05,0.05
Bridgetown,Barbados,South/Central America & Carribean,2009,27.29049450549451,4.62,0.06,0.05
Bridgetown,Barbados,South/Central America & Carribean,2010,27.801452054794513,1.59,0.06,0.05
Bridgetown,Barbados,South/Central America & Carribean,2011,27.436493150684925,1.67,0.07,0.05
Bridgetown,Barbados,South/Central America & Carribean,2012,27.019699453551926,2.21,0.08,0.05
Bridgetown,Barbados,South/Central America & Carribean,2013,27.092191780821945,1.48,0.09,0.06
Bridgetown,Barbados,South/Central America & Carribean,2014,27.03271978021981,1.29,0.1,0.05
Bridgetown,Barbados,South/Central America & Carribean,2015,27.462857142857118,1.29,0.11,0.05
Bridgetown,Barbados,South/Central America & Carribean,2016,27.541546961325988,1.31,0.12,0.05
Bridgetown,Barbados,South/Central America & Carribean,2017,27.050539419087155,1.2,0.13,0.05
Bridgetown,Barbados,South/Central America & Carribean,2018,26.198848920863313,1.25,0.14,0.05
Brisbane,Australia,Australia/South Pacific,1995,19.90986301369864,289.01,2.84,75.72
Brisbane,Australia,Australia/South Pacific,1996,19.829480874316943,299.59,2.83,69.98
Brisbane,Australia,Australia/South Pacific,1997,19.914520547945198,306.77,2.74,69.01
Brisbane,Australia,Australia/South Pacific,1998,20.57459833795014,327.66,3.26,73.52
Brisbane,Australia,Australia/South Pacific,1999,19.66653846153845,333.04,2.9,90.54
Brisbane,Australia,Australia/South Pacific,2000,19.856584699453563,338.81,3.11,98.66
Brisbane,Australia,Australia/South Pacific,2001,20.25989010989013,344.96,4.32,109.13
Brisbane,Australia,Australia/South Pacific,2002,20.376527777777753,352.89,4.88,102.14
Brisbane,Australia,Australia/South Pacific,2003,19.9679005524862,351.99,5.49,62.12
Brisbane,Australia,Australia/South Pacific,2004,20.342404371584713,365.27,6.21,85.89
Brisbane,Australia,Australia/South Pacific,2005,20.659808219178085,369.51,6.99,63.08
Brisbane,Australia,Australia/South Pacific,2006,20.306301369862997,375.06,6.25,82.53
Brisbane,Australia,Australia/South Pacific,2007,20.520164835164852,385.37,7.16,77.64
Brisbane,Australia,Australia/South Pacific,2008,19.926170798898053,388.5,8.13,62.1
Brisbane,Australia,Australia/South Pacific,2009,20.735054945054937,394.95,8.91,65.75
Brisbane,Australia,Australia/South Pacific,2010,20.37101369863015,387.35,9.9,54.65
Brisbane,Australia,Australia/South Pacific,2011,19.879863013698625,385.77,10.75,107.8
Brisbane,Australia,Australia/South Pacific,2012,20.096284153005442,385.77,11.34,107.09
Brisbane,Australia,Australia/South Pacific,2013,20.551342465753418,379.27,11.94,63.53
Brisbane,Australia,Australia/South Pacific,2014,20.80766483516486,369.88,12.63,75.8
Brisbane,Australia,Australia/South Pacific,2015,20.502115384615394,375.97,13.22,71.96
Brisbane,Australia,Australia/South Pacific,2016,21.072121212121214,383.96,13.76,57.39
Brisbane,Australia,Australia/South Pacific,2017,21.130657534246566,387.2,13.34,79.44
Brisbane,Australia,Australia/South Pacific,2018,20.61808333333334,386.62,12.92,76.76
Brisbane,Australia,Australia/South Pacific,2019,20.986518105849576,0.0,0.0,0.0
Brownsville,US,North America,1995,23.02443835616439,5126.9,115.29,272.69
Brownsville,US,North America,1996,22.951895604395613,5283.11,124.38,279.98
Brownsville,US,North America,1997,22.29947945205478,5547.99,130.98,273.86
Brownsville,US,North America,1998,23.716436464088368,5590.7,145.82,269.93
Brownsville,US,North America,1999,23.524258241758226,5610.3,142.42,265.35
Brownsville,US,North America,2000,23.571693989071047,5776.41,143.65,262.45
Brownsville,US,North America,2001,23.481178082191775,5749.25,130.28,255.04
Brownsville,US,North America,2002,23.312160664819952,5594.16,137.81,255.21
Brownsville,US,North America,2003,23.00123626373626,5659.63,127.23,260.06
Brownsville,US,North America,2004,23.62416438356166,5740.03,134.13,258.75
Brownsville,US,North America,2005,23.72695054945056,5756.08,135.45,257.93
Brownsville,US,North America,2006,23.91219178082192,5656.58,137.6,260.11
Brownsville,US,North America,2007,23.047252747252745,5740.27,148.45,263.29
Brownsville,US,North America,2008,23.173506849315043,5563.34,149.44,248.09
Brownsville,US,North America,2009,23.379587912087903,5159.55,144.31,241.24
Brownsville,US,North America,2010,23.228547945205484,5392.87,153.08,246.69
Brownsville,US,North America,2011,23.97271232876712,5172.1,159.37,254.86
Brownsville,US,North America,2012,24.54032786885245,4950.21,154.58,245.81
Brownsville,US,North America,2013,23.188104395604384,5089.5,154.04,246.72
Brownsville,US,North America,2014,22.682383561643835,5102.58,159.16,246.48
Brownsville,US,North America,2015,23.196438356164364,4982.79,161.05,242.64
Brownsville,US,North America,2016,23.99877049180329,4888.64,160.92,248.51
Brownsville,US,North America,2017,24.45906849315069,4813.72,165.29,249.29
Brownsville,US,North America,2018,24.078136986301377,4981.3,169.66,250.06
Brownsville,US,North America,2019,24.161232876712326,0.0,0.0,0.0
Brussels,Belgium,Europe,1995,10.944876712328766,114.57,0.53,8.9
Brussels,Belgium,Europe,1996,8.995765027322404,119.45,0.63,9.41
Brussels,Belgium,Europe,1997,10.629041095890408,116.64,0.75,9.1
Brussels,Belgium,Europe,1998,10.721301939058165,119.41,0.91,9.19
Brussels,Belgium,Europe,1999,11.18118131868132,115.51,0.97,9.12
Brussels,Belgium,Europe,2000,11.286420765027326,117.28,1.16,7.76
Brussels,Belgium,Europe,2001,10.881917808219178,118.34,1.25,7.5
Brussels,Belgium,Europe,2002,11.296232686980616,110.85,1.48,8.01
Brussels,Belgium,Europe,2003,11.290739726027397,115.5,1.65,7.24
Brussels,Belgium,Europe,2004,10.905136612021856,114.02,1.74,7.33
Brussels,Belgium,Europe,2005,11.189068493150685,110.61,1.8,7.09
Brussels,Belgium,Europe,2006,11.142136986301367,108.65,1.92,6.09
Brussels,Belgium,Europe,2007,11.191538461538464,104.59,2.14,5.49
Brussels,Belgium,Europe,2008,10.594289617486334,106.93,2.27,5.54
Brussels,Belgium,Europe,2009,10.700494505494515,99.67,2.46,5.63
Brussels,Belgium,Europe,2010,9.353013698630136,106.47,2.59,6.13
Brussels,Belgium,Europe,2011,11.375369863013693,95.57,2.73,4.88
Brussels,Belgium,Europe,2012,10.420928961748631,94.96,2.86,4.93
Brussels,Belgium,Europe,2013,9.919808219178085,96.61,2.86,4.77
Brussels,Belgium,Europe,2014,11.73678571428571,90.16,3.01,4.74
Brussels,Belgium,Europe,2015,11.070302197802196,95.2,2.99,4.79
Brussels,Belgium,Europe,2016,10.867348066298344,94.32,3.09,4.49
Brussels,Belgium,Europe,2017,11.184876712328764,92.77,2.86,4.44
Brussels,Belgium,Europe,2018,11.698421052631586,93.47,2.62,4.46
Brussels,Belgium,Europe,2019,11.39119777158774,0.0,0.0,0.0
Bucharest,Romania,Europe,1995,10.560383561643826,120.73,2.36,11.77
Bucharest,Romania,Europe,1996,10.24191256830601,123.95,2.35,11.79
Bucharest,Romania,Europe,1997,10.192493150684939,113.42,2.35,11.33
Bucharest,Romania,Europe,1998,11.027486187845296,99.39,2.31,10.35
Bucharest,Romania,Europe,1999,11.842500000000003,85.5,2.12,9.71
Bucharest,Romania,Europe,2000,12.12666666666667,88.88,1.75,10.5
Bucharest,Romania,Europe,2001,11.660164383561641,94.11,1.49,10.24
Bucharest,Romania,Europe,2002,11.576897506925206,93.59,1.17,9.27
Bucharest,Romania,Europe,2003,11.077802197802194,99.62,0.54,9.88
Bucharest,Romania,Europe,2004,11.065874316939887,96.73,0.46,11.04
Bucharest,Romania,Europe,2005,10.828438356164387,95.81,0.48,11.03
Bucharest,Romania,Europe,2006,11.360958904109589,98.94,0.57,9.99
Bucharest,Romania,Europe,2007,12.624203296703294,96.44,0.73,10.03
Bucharest,Romania,Europe,2008,12.008873626373628,95.21,1.0,9.1
Bucharest,Romania,Europe,2009,12.097032967032971,80.52,0.98,8.53
Bucharest,Romania,Europe,2010,11.547452054794517,77.5,1.06,9.07
Bucharest,Romania,Europe,2011,11.12780821917809,83.95,1.16,8.98
Bucharest,Romania,Europe,2012,12.088005464480878,81.73,1.26,8.23
Bucharest,Romania,Europe,2013,11.999013698630131,72.01,1.36,8.44
Bucharest,Romania,Europe,2014,11.793571428571438,71.41,1.43,8.19
Bucharest,Romania,Europe,2015,12.517335164835178,72.9,1.7,8.38
Bucharest,Romania,Europe,2016,12.056795580110494,71.14,1.95,8.28
Bucharest,Romania,Europe,2017,11.888547945205485,74.1,1.83,8.5
Bucharest,Romania,Europe,2018,12.517845303867393,74.88,1.71,8.64
Bucharest,Romania,Europe,2019,13.102896935933149,0.0,0.0,0.0
Budapest,Hungary,Europe,1995,10.151753424657533,57.43,0.3,6.1
Budapest,Hungary,Europe,1996,9.233005464480877,58.46,0.3,7.14
Budapest,Hungary,Europe,1997,10.214273972602731,56.99,0.32,7.02
Budapest,Hungary,Europe,1998,10.853314917127074,57.35,0.43,6.63
Budapest,Hungary,Europe,1999,10.360192307692303,57.91,0.61,6.55
Budapest,Hungary,Europe,2000,11.737295081967211,54.63,0.57,6.9
Budapest,Hungary,Europe,2001,10.799972602739734,56.3,0.64,7.42
Budapest,Hungary,Europe,2002,11.553407202216068,55.63,0.72,6.3
Budapest,Hungary,Europe,2003,10.96447802197802,58.23,0.86,6.23
Budapest,Hungary,Europe,2004,9.276065573770493,56.39,1.04,7.17
Budapest,Hungary,Europe,2005,9.084328767123285,55.96,1.15,6.82
Budapest,Hungary,Europe,2006,10.017479452054797,55.46,1.24,6.59
Budapest,Hungary,Europe,2007,11.8257967032967,53.86,1.31,6.05
Budapest,Hungary,Europe,2008,11.466821917808225,53.03,1.4,5.52
Budapest,Hungary,Europe,2009,11.388543956043963,47.84,1.28,4.99
Budapest,Hungary,Europe,2010,10.055397260273974,47.88,1.39,4.86
Budapest,Hungary,Europe,2011,10.853561643835615,46.91,1.5,5.16
Budapest,Hungary,Europe,2012,11.42306010928961,43.43,1.36,5.04
Budapest,Hungary,Europe,2013,11.276328767123289,40.76,1.46,5.45
Budapest,Hungary,Europe,2014,12.051098901098902,40.63,2.22,5.27
Budapest,Hungary,Europe,2015,12.00115384615384,43.38,2.48,5.26
Budapest,Hungary,Europe,2016,11.230441988950272,44.48,1.86,5.42
Budapest,Hungary,Europe,2017,11.233999999999996,46.55,1.74,5.45
Budapest,Hungary,Europe,2018,12.242991689750701,46.39,1.62,5.79
Budapest,Hungary,Europe,2019,12.241866295264629,0.0,0.0,0.0
Buenos Aires,Argentina,South/Central America & Carribean,1995,16.500712328767126,113.81,1.22,36.72
Buenos Aires,Argentina,South/Central America & Carribean,1996,17.061120218579234,126.56,1.67,37.02
Buenos Aires,Argentina,South/Central America & Carribean,1997,17.302136986301374,127.32,2.11,37.41
Buenos Aires,Argentina,South/Central America & Carribean,1998,16.534055555555543,133.17,2.53,37.04
Buenos Aires,Argentina,South/Central America & Carribean,1999,16.5754120879121,134.19,2.95,37.32
Buenos Aires,Argentina,South/Central America & Carribean,2000,16.88676712328768,131.91,3.36,39.45
Buenos Aires,Argentina,South/Central America & Carribean,2001,17.410769230769223,124.87,3.71,39.31
Buenos Aires,Argentina,South/Central America & Carribean,2002,17.226000000000013,117.47,4.05,39.89
Buenos Aires,Argentina,South/Central America & Carribean,2003,16.624435261708,128.36,4.4,43.79
Buenos Aires,Argentina,South/Central America & Carribean,2004,17.01420765027321,141.85,4.74,43.98
Buenos Aires,Argentina,South/Central America & Carribean,2005,16.839780821917813,146.32,5.09,43.54
Buenos Aires,Argentina,South/Central America & Carribean,2006,17.0488493150685,155.37,7.06,44.93
Buenos Aires,Argentina,South/Central America & Carribean,2007,16.289697802197804,163.63,9.04,47.34
Buenos Aires,Argentina,South/Central America & Carribean,2008,17.420027472527476,168.15,11.01,45.97
Buenos Aires,Argentina,South/Central America & Carribean,2009,17.23052197802197,157.44,12.99,40.51
Buenos Aires,Argentina,South/Central America & Carribean,2010,17.225863013698625,168.14,14.97,41.65
Buenos Aires,Argentina,South/Central America & Carribean,2011,17.352821917808217,177.26,15.76,42.64
Buenos Aires,Argentina,South/Central America & Carribean,2012,17.624945355191247,178.53,16.56,42.12
Buenos Aires,Argentina,South/Central America & Carribean,2013,17.15624657534248,184.0,17.36,43.47
Buenos Aires,Argentina,South/Central America & Carribean,2014,17.56306849315068,179.91,18.16,43.85
Buenos Aires,Argentina,South/Central America & Carribean,2015,17.680796703296696,186.09,18.95,43.43
Buenos Aires,Argentina,South/Central America & Carribean,2016,16.77462809917357,184.28,20.12,46.38
Buenos Aires,Argentina,South/Central America & Carribean,2017,17.85438356164385,180.12,21.29,48.34
Buenos Aires,Argentina,South/Central America & Carribean,2018,17.48597222222221,177.41,22.46,47.93
Buenos Aires,Argentina,South/Central America & Carribean,2019,17.261587743732584,0.0,0.0,0.0
Buffalo,US,North America,1995,9.040000000000012,5126.9,115.29,272.69
Buffalo,US,North America,1996,8.179480874316937,5283.11,124.38,279.98
Buffalo,US,North America,1997,8.345534246575344,5547.99,130.98,273.86
Buffalo,US,North America,1998,10.78905817174515,5590.7,145.82,269.93
Buffalo,US,North America,1999,9.79953296703297,5610.3,142.42,265.35
Buffalo,US,North America,2000,8.667595628415302,5776.41,143.65,262.45
Buffalo,US,North America,2001,10.14460273972603,5749.25,130.28,255.04
Buffalo,US,North America,2002,9.58088888888889,5594.16,137.81,255.21
Buffalo,US,North America,2003,8.461153846153843,5659.63,127.23,260.06
Buffalo,US,North America,2004,8.819125683060113,5740.03,134.13,258.75
Buffalo,US,North America,2005,9.562904109589038,5756.08,135.45,257.93
Buffalo,US,North America,2006,10.394027397260267,5656.58,137.6,260.11
Buffalo,US,North America,2007,9.671813186813186,5740.27,148.45,263.29
Buffalo,US,North America,2008,9.096758241758243,5563.34,149.44,248.09
Buffalo,US,North America,2009,8.728598901098904,5159.55,144.31,241.24
Buffalo,US,North America,2010,9.580575342465755,5392.87,153.08,246.69
Buffalo,US,North America,2011,9.879013698630143,5172.1,159.37,254.86
Buffalo,US,North America,2012,11.150928961748635,4950.21,154.58,245.81
Buffalo,US,North America,2013,9.361013698630142,5089.5,154.04,246.72
Buffalo,US,North America,2014,8.387890410958908,5102.58,159.16,246.48
Buffalo,US,North America,2015,9.327095890410959,4982.79,161.05,242.64
Buffalo,US,North America,2016,10.63956284153006,4888.64,160.92,248.51
Buffalo,US,North America,2017,10.017287671232873,4813.72,165.29,249.29
Buffalo,US,North America,2018,9.686657534246573,4981.3,169.66,250.06
Buffalo,US,North America,2019,8.977068493150686,0.0,0.0,0.0
Bujumbura,Burundi,Africa,1995,26.292395833333327,0.22,0.01,1.22
Bujumbura,Burundi,Africa,1996,26.225485714285703,0.22,0.02,1.21
Bujumbura,Burundi,Africa,1997,25.796608695652182,0.23,0.03,1.22
Bujumbura,Burundi,Africa,1998,28.0,0.23,0.04,1.29
Bujumbura,Burundi,Africa,1999,25.22,0.23,0.05,1.32
Bujumbura,Burundi,Africa,2003,27.39,0.17,0.07,1.38
Bujumbura,Burundi,Africa,2004,24.785333333333337,0.16,0.08,1.42
Bujumbura,Burundi,Africa,2005,23.362156862745096,0.16,0.08,1.45
Bujumbura,Burundi,Africa,2006,15.551891891891888,0.19,0.1,1.5
Bujumbura,Burundi,Africa,2007,12.51553191489362,0.19,0.11,1.51
Burlington,US,North America,1995,8.446465753424658,5126.9,115.29,272.69
Burlington,US,North America,1996,7.308891966759,5283.11,124.38,279.98
Burlington,US,North America,1997,7.2087945205479445,5547.99,130.98,273.86
Burlington,US,North America,1998,9.441357340720222,5590.7,145.82,269.93
Burlington,US,North America,1999,9.1293956043956,5610.3,142.42,265.35
Burlington,US,North America,2000,7.3931147540983595,5776.41,143.65,262.45
Burlington,US,North America,2001,8.822630136986296,5749.25,130.28,255.04
Burlington,US,North America,2002,8.462138888888894,5594.16,137.81,255.21
Burlington,US,North America,2003,7.552975206611578,5659.63,127.23,260.06
Burlington,US,North America,2004,7.254617486338798,5740.03,134.13,258.75
Burlington,US,North America,2005,8.199698630136982,5756.08,135.45,257.93
Burlington,US,North America,2006,9.144739726027394,5656.58,137.6,260.11
Burlington,US,North America,2007,7.847382920110194,5740.27,148.45,263.29
Burlington,US,North America,2008,8.187664835164833,5563.34,149.44,248.09
Burlington,US,North America,2009,7.673571428571428,5159.55,144.31,241.24
Burlington,US,North America,2010,8.971315068493151,5392.87,153.08,246.69
Burlington,US,North America,2011,8.842712328767128,5172.1,159.37,254.86
Burlington,US,North America,2012,9.91139344262294,4950.21,154.58,245.81
Burlington,US,North America,2013,8.46589041095891,5089.5,154.04,246.72
Burlington,US,North America,2014,8.18942465753425,5102.58,159.16,246.48
Burlington,US,North America,2015,8.681041095890413,4982.79,161.05,242.64
Burlington,US,North America,2016,9.721967213114752,4888.64,160.92,248.51
Burlington,US,North America,2017,9.331041095890413,4813.72,165.29,249.29
Burlington,US,North America,2018,9.109561643835614,4981.3,169.66,250.06
Burlington,US,North America,2019,8.153397260273968,0.0,0.0,0.0
Cairo,Egypt,Africa,1995,21.539753424657526,91.87,1.82,17.17
Cairo,Egypt,Africa,1996,21.846939890710402,96.77,1.79,17.51
Cairo,Egypt,Africa,1997,21.537123287671243,103.96,1.75,17.12
Cairo,Egypt,Africa,1998,22.577793296089393,109.27,1.72,17.61
Cairo,Egypt,Africa,1999,22.380659340659353,114.67,1.68,17.68
Cairo,Egypt,Africa,2000,21.79849315068493,112.86,1.64,18.42
Cairo,Egypt,Africa,2001,22.63191780821918,125.01,1.71,18.71
Cairo,Egypt,Africa,2002,22.505983379501377,127.74,1.78,19.41
Cairo,Egypt,Africa,2003,22.41645604395605,131.24,1.85,19.82
Cairo,Egypt,Africa,2004,22.372240437158446,142.69,1.91,20.98
Cairo,Egypt,Africa,2005,22.243424657534263,160.59,1.98,20.8
Cairo,Egypt,Africa,2006,22.28210958904108,169.13,2.14,21.27
Cairo,Egypt,Africa,2007,22.666346153846145,182.23,2.3,21.55
Cairo,Egypt,Africa,2008,22.996170798898067,189.12,2.46,22.58
Cairo,Egypt,Africa,2009,23.400796703296713,195.49,2.62,23.25
Cairo,Egypt,Africa,2010,24.173013698630132,196.5,2.77,23.64
Cairo,Egypt,Africa,2011,22.144547945205467,201.61,2.86,23.65
Cairo,Egypt,Africa,2012,22.600245901639347,212.41,2.94,22.63
Cairo,Egypt,Africa,2013,22.547561643835614,210.43,3.03,22.11
Cairo,Egypt,Africa,2014,22.865357142857157,216.65,3.11,21.64
Cairo,Egypt,Africa,2015,22.62126373626375,225.95,3.19,21.63
Cairo,Egypt,Africa,2016,23.82330555555555,233.96,3.38,22.13
Cairo,Egypt,Africa,2017,23.346986301369856,238.69,3.58,22.05
Cairo,Egypt,Africa,2018,24.28622222222223,246.26,3.77,22.32
Cairo,Egypt,Africa,2019,23.240724233983272,0.0,0.0,0.0
Calcutta,India,Asia,1995,26.27801104972374,741.1,3.36,161.44
Calcutta,India,Asia,1996,26.251689750692524,776.72,4.2,167.4
Calcutta,India,Asia,1997,25.96115068493151,821.48,5.04,173.75
Calcutta,India,Asia,1998,26.529695290858722,839.83,5.89,178.87
Calcutta,India,Asia,1999,26.527829670329673,904.09,6.73,182.97
Calcutta,India,Asia,2000,26.412093663911847,940.17,7.57,180.77
Calcutta,India,Asia,2001,26.056794520547953,953.88,7.75,185.0
Calcutta,India,Asia,2002,26.65597222222221,987.53,7.92,179.1
Calcutta,India,Asia,2003,26.570136986301367,1015.89,8.1,186.41
Calcutta,India,Asia,2004,26.88245901639344,1087.19,8.27,192.8
Calcutta,India,Asia,2005,26.174684931506835,1137.74,8.45,202.26
Calcutta,India,Asia,2006,26.643753424657554,1214.25,9.06,211.62
Calcutta,India,Asia,2007,26.31124653739612,1336.1,9.67,220.49
Calcutta,India,Asia,2008,26.23241095890412,1423.88,10.28,224.73
Calcutta,India,Asia,2009,26.91403846153844,1568.53,10.89,229.1
Calcutta,India,Asia,2010,26.979205479452023,1665.31,11.5,237.17
Calcutta,India,Asia,2011,26.343315068493155,1760.8,12.28,244.53
Calcutta,India,Asia,2012,26.76617486338796,1908.57,13.06,241.95
Calcutta,India,Asia,2013,26.32523287671233,1966.81,13.84,241.81
Calcutta,India,Asia,2014,26.571236263736274,2136.87,14.62,243.62
Calcutta,India,Asia,2015,26.975521978021987,2150.22,15.4,246.03
Calcutta,India,Asia,2016,27.346291208791207,2183.28,16.99,245.15
Calcutta,India,Asia,2017,26.5879178082192,2301.44,18.57,248.3
Calcutta,India,Asia,2018,26.445497237569057,2434.52,20.16,253.79
Calcutta,India,Asia,2019,26.188607242339806,0.0,0.0,0.0
Calgary,Canada,North America,1995,3.4445205479452037,449.5,9.02,45.95
Calgary,Canada,North America,1996,1.8038797814207665,463.16,9.02,48.58
Calgary,Canada,North America,1997,4.438136986301369,478.53,9.27,46.6
Calgary,Canada,North America,1998,4.9131855955678665,486.76,10.4,43.64
Calgary,Canada,North America,1999,5.259258241758244,495.14,9.89,40.81
Calgary,Canada,North America,2000,3.7652459016393482,515.0,10.6,39.25
Calgary,Canada,North America,2001,5.2164931506849275,506.94,9.72,38.91
Calgary,Canada,North America,2002,3.814099722991692,525.47,10.01,40.16
Calgary,Canada,North America,2003,4.424876712328769,545.36,10.05,40.79
Calgary,Canada,North America,2004,4.923196721311476,537.25,10.41,42.47
Calgary,Canada,North America,2005,5.050246575342467,549.97,10.33,43.25
Calgary,Canada,North America,2006,5.468109589041096,541.07,9.86,38.62
Calgary,Canada,North America,2007,4.938324175824172,571.31,9.28,42.43
Calgary,Canada,North America,2008,4.728531073446329,550.2,9.32,42.33
Calgary,Canada,North America,2009,4.078461538461535,520.8,9.67,38.8
Calgary,Canada,North America,2010,4.514438356164385,535.03,9.99,38.97
Calgary,Canada,North America,2011,4.445041095890412,547.72,10.59,41.33
Calgary,Canada,North America,2012,4.966904109589042,547.14,11.28,43.25
Calgary,Canada,North America,2013,4.8890684931506865,556.35,11.47,42.6
Calgary,Canada,North America,2014,-0.5753750000000009,561.83,11.52,41.84
Canberra,Australia,Australia/South Pacific,1995,12.992712328767123,289.01,2.84,75.72
Canberra,Australia,Australia/South Pacific,1996,12.23178571428572,299.59,2.83,69.98
Canberra,Australia,Australia/South Pacific,1997,13.222630136986304,306.77,2.74,69.01
Canberra,Australia,Australia/South Pacific,1998,12.930689655172422,327.66,3.26,73.52
Canberra,Australia,Australia/South Pacific,1999,13.647719780219774,333.04,2.9,90.54
Canberra,Australia,Australia/South Pacific,2000,13.027540983606565,338.81,3.11,98.66
Canberra,Australia,Australia/South Pacific,2001,13.411593406593406,344.96,4.32,109.13
Canberra,Australia,Australia/South Pacific,2002,13.875333333333348,352.89,4.88,102.14
Canberra,Australia,Australia/South Pacific,2003,13.75719008264463,351.99,5.49,62.12
Canberra,Australia,Australia/South Pacific,2004,13.800983606557377,365.27,6.21,85.89
Canberra,Australia,Australia/South Pacific,2005,13.695232876712346,369.51,6.99,63.08
Canberra,Australia,Australia/South Pacific,2006,13.956904109589038,375.06,6.25,82.53
Canberra,Australia,Australia/South Pacific,2007,14.298626373626368,385.37,7.16,77.64
Canberra,Australia,Australia/South Pacific,2008,13.383489010988997,388.5,8.13,62.1
Canberra,Australia,Australia/South Pacific,2009,14.252582417582412,394.95,8.91,65.75
Canberra,Australia,Australia/South Pacific,2010,13.324410958904105,387.35,9.9,54.65
Canberra,Australia,Australia/South Pacific,2011,12.837808219178083,385.77,10.75,107.8
Canberra,Australia,Australia/South Pacific,2012,12.455136612021859,385.77,11.34,107.09
Canberra,Australia,Australia/South Pacific,2013,13.582967032967037,379.27,11.94,63.53
Canberra,Australia,Australia/South Pacific,2014,13.68054945054945,369.88,12.63,75.8
Canberra,Australia,Australia/South Pacific,2015,13.275247252747263,375.97,13.22,71.96
Canberra,Australia,Australia/South Pacific,2016,13.99229281767956,383.96,13.76,57.39
Canberra,Australia,Australia/South Pacific,2017,13.565095890410964,387.2,13.34,79.44
Canberra,Australia,Australia/South Pacific,2018,13.932928176795581,386.62,12.92,76.76
Canberra,Australia,Australia/South Pacific,2019,14.355961002785536,0.0,0.0,0.0
Capetown,South Africa,Africa,1995,16.299452054794532,264.19,3.66,18.85
Capetown,South Africa,Africa,1996,15.877868852459008,273.98,3.74,19.66
Capetown,South Africa,Africa,1997,16.528465753424655,288.92,3.82,19.67
Capetown,South Africa,Africa,1998,16.58808864265929,296.51,3.9,19.81
Capetown,South Africa,Africa,1999,17.295274725274723,278.47,3.98,19.57
Capetown,South Africa,Africa,2000,17.01019125683059,284.73,4.05,19.59
Capetown,South Africa,Africa,2001,16.74709589041097,320.6,4.6,18.97
Capetown,South Africa,Africa,2002,16.591024930747928,331.42,5.15,20.02
Capetown,South Africa,Africa,2003,16.754890109890113,353.11,5.69,18.86
Capetown,South Africa,Africa,2004,17.040163934426236,379.97,6.24,18.57
Capetown,South Africa,Africa,2005,16.720273972602747,377.64,6.78,18.78
Capetown,South Africa,Africa,2006,16.906000000000013,379.56,7.78,18.52
Capetown,South Africa,Africa,2007,16.978429752066123,396.9,8.78,19.0
Capetown,South Africa,Africa,2008,16.982609890109885,426.56,9.79,19.37
Capetown,South Africa,Africa,2009,17.357637362637362,404.02,10.79,19.65
Capetown,South Africa,Africa,2010,17.090602739726048,425.11,11.79,19.46
Capetown,South Africa,Africa,2011,16.926904109589028,409.12,12.13,19.42
Capetown,South Africa,Africa,2012,17.009153005464483,426.71,12.46,19.72
Capetown,South Africa,Africa,2013,17.056383561643827,436.87,12.8,19.09
Capetown,South Africa,Africa,2014,17.38766483516483,447.98,13.14,19.33
Capetown,South Africa,Africa,2015,17.184738292011033,424.88,13.47,18.18
Capetown,South Africa,Africa,2016,17.42588397790055,425.18,14.39,17.51
Capetown,South Africa,Africa,2017,17.02553424657534,435.14,15.31,19.15
Capetown,South Africa,Africa,2018,17.122638888888886,433.25,16.23,18.82
Capetown,South Africa,Africa,2019,17.25782729805014,0.0,0.0,0.0
Caracas,Venezuela,South/Central America & Carribean,1995,25.822465753424655,116.94,4.92,10.63
Caracas,Venezuela,South/Central America & Carribean,1996,26.88346994535519,130.63,4.65,10.32
Caracas,Venezuela,South/Central America & Carribean,1997,26.763150684931524,135.93,4.38,10.38
Caracas,Venezuela,South/Central America & Carribean,1998,27.0502216066482,132.52,4.11,10.51
Caracas,Venezuela,South/Central America & Carribean,1999,26.15173295454547,127.48,3.84,10.39
Caracas,Venezuela,South/Central America & Carribean,2000,26.773360881542725,134.39,3.57,11.13
Caracas,Venezuela,South/Central America & Carribean,2001,27.936166666666672,137.29,3.64,11.71
Caracas,Venezuela,South/Central America & Carribean,2002,27.714749999999974,145.58,3.72,11.73
Caracas,Venezuela,South/Central America & Carribean,2003,27.843801652892516,138.1,3.79,12.34
Caracas,Venezuela,South/Central America & Carribean,2004,27.48961748633882,142.74,3.86,12.32
